birth,car,city,class,class_10_after,class_10_before,class_14,county,daughter,depression,edu,edu_other,edu_status,edu_yr,equity,f_birth,f_edu,f_political,f_work_14,family_income,family_m,family_status,floor_area,gender,happiness,health,health_problem,height_cm,house,hukou,hukou_loc,id,inc_ability,inc_exp,income,invest_other,join_party,learn,m_birth,m_edu,m_political,m_work_14,marital,marital_1st,marital_now,minor_child,nationality,neighbor_familiarity,political,property_other,province,relax,religion,religion_freq,s_birth,s_edu,s_hukou,s_income,s_political,s_work_exper,s_work_status,s_work_type,socia_outing,social_friend,social_neighbor,socialize,son,status_3_before,status_peer,survey_time,survey_type,view,weight_jin,work_exper,work_manage,work_status,work_type,work_yr,public_service,trust,invest,insur,leisure,media,property
1952,2,43,6,6,4,3,74,2,4,1,,,,2,1925,2,1,1,45000.0,2,2,140.0,1,4.0,4,4,175,1,5,1.0,6462,2,80000.0,24000,,,2,1933,2,1,15,3,1972.0,1972.0,0.0,1,4,1,,15,2,1,1,1955.0,4.0,5.0,24000.0,1.0,5.0,,,1,6.0,3.0,2,1,2,2,2015/7/12 14:44,1,4,180,5,,,,,570.0,34,1,6,46,15,1
1936,2,45,5,5,5,2,76,1,5,1,,,,3,-2,1,1,2,60000.0,1,3,80.0,2,4.0,4,4,155,2,1,1.0,6463,2,-2.0,2000,,,1,-2,1,1,2,7,1956.0,,0.0,1,5,1,,16,4,1,1,,,,,,,,,1,1.0,1.0,5,3,2,2,2015/7/28 8:24,2,4,88,4,,,,,705.0,20,1,7,50,8,1
1963,2,8,6,6,6,5,23,0,4,6,,4.0,1981.0,4,1934,6,1,1,96000.0,3,4,64.0,1,4.0,4,4,178,1,2,1.0,6464,2,40000.0,36000,,,3,1936,4,1,1,3,1987.0,1987.0,0.0,1,4,1,,5,3,1,1,1966.0,9.0,2.0,28000.0,4.0,1.0,3.0,1.0,3,3.0,3.0,3,1,2,2,2015/8/1 13:13,1,4,156,1,3.0,3.0,1.0,28.0,750.0,45,1,6,36,17,2
1955,1,6,4,5,3,2,13,2,4,3,,2.0,,4,1931,1,1,3,90000.0,4,3,210.0,2,5.0,3,3,160,1,1,1.0,6465,2,10000.0,0,,,1,1936,1,1,2,3,1978.0,1978.0,0.0,1,4,1,,3,2,0,8,1952.0,4.0,1.0,9000.0,4.0,2.0,,,2,5.0,4.0,2,1,2,2,2015/9/26 11:34,2,4,150,4,,,,,870.0,55,1,6,48,9,1
1976,2,36,5,7,5,4,67,2,4,4,,4.0,-2.0,4,-2,1,1,2,30000.0,5,2,80.0,2,4.0,4,4,158,1,1,1.0,6466,2,30000.0,18000,,,1,-2,1,1,2,3,-2.0,-2.0,0.0,6,4,1,,13,3,1,1,1974.0,4.0,1.0,10000.0,1.0,1.0,3.0,1.0,1,2.0,2.0,4,1,1,3,2015/9/20 12:00,2,4,106,3,,,,,730.0,47,1,7,50,12,1
1958,1,1,1,1,1,1,7,0,2,4,,4.0,1975.0,1,-2,3,1,1,50000.0,2,2,13.0,1,2.0,5,5,168,2,2,1.0,6467,3,36000.0,12000,,,4,-2,3,1,1,3,1985.0,1985.0,0.0,1,5,1,,1,4,1,1,1958.0,4.0,2.0,38000.0,1.0,5.0,,,1,5.0,7.0,5,1,2,3,2015/9/12 9:08,1,4,180,1,4.0,8.0,2.0,30.0,630.0,20,1,6,35,26,1
1946,1,6,5,5,7,1,13,0,5,3,,4.0,1962.0,4,1925,1,1,2,100000.0,5,3,286.0,2,4.0,4,5,155,1,1,1.0,6468,2,8000.0,2000,,,1,1927,1,1,2,3,1965.0,1965.0,0.0,2,5,1,,3,4,1,1,1934.0,4.0,2.0,20000.0,1.0,2.0,,,2,7.0,2.0,4,2,1,2,2015/9/24 17:54,1,4,127,3,,,,,880.0,36,1,8,49,10,1
1982,1,62,6,6,6,6,98,0,4,12,,4.0,2005.0,2,1954,12,1,1,120000.0,4,3,107.0,1,4.0,3,2,172,1,2,1.0,6469,2,130000.0,100000,,,2,1954,3,1,9,3,2010.0,2010.0,,8,4,1,小产权,21,4,1,1,1984.0,12.0,2.0,20000.0,1.0,1.0,3.0,1.0,2,3.0,2.0,4,0,2,2,2015/7/19 10:10,1,4,142,1,3.0,3.0,1.0,9.0,540.0,27,1,6,37,16,0
1975,2,27,3,5,3,5,50,1,4,4,,4.0,1984.0,3,1945,4,4,1,20000.0,6,3,130.0,1,4.0,4,4,170,1,2,2.0,6470,2,50000.0,10000,,,2,1946,3,1,2,3,2002.0,2002.0,2.0,1,3,1,,10,4,1,1,1976.0,4.0,2.0,10000.0,1.0,1.0,2.0,1.0,2,3.0,3.0,3,1,2,2,2015/7/27 10:15,1,4,130,1,4.0,2.0,1.0,20.0,680.0,39,1,7,40,14,1
1956,2,84,6,7,4,3,127,1,4,6,,2.0,1974.0,4,1929,3,1,2,12500.0,2,3,140.0,1,4.0,4,4,176,1,1,1.0,6471,2,12000.0,10000,,,3,1931,1,1,2,3,1982.0,1982.0,0.0,1,5,1,,29,4,1,1,1959.0,3.0,1.0,0.0,1.0,3.0,,,1,2.0,3.0,2,1,1,2,2015/7/25 10:22,2,5,130,2,,,,,700.0,29,1,6,46,13,1
1942,2,15,4,4,4,4,31,1,3,10,,4.0,-2.0,3,1914,-8,1,2,70000.0,2,3,50.0,2,3.0,4,3,160,1,1,1.0,6472,2,100000.0,30000,,,2,1922,-8,1,2,6,1965.0,,0.0,1,3,2,,6,4,1,1,,,,,,,,,2,4.0,4.0,2,1,2,2,2015/8/9 16:39,1,3,120,5,,,,,720.0,39,1,6,39,13,1
1953,2,84,1,1,1,2,127,2,2,1,,,,1,1926,2,4,1,6500.0,2,3,90.0,2,3.0,4,3,160,2,1,1.0,6473,2,20000.0,6500,,,1,1933,1,4,2,3,1972.0,1972.0,0.0,1,5,1,,29,4,1,1,1946.0,1.0,1.0,0.0,1.0,2.0,,,1,,,1,2,1,2,2015/7/20 9:08,2,2,126,3,,,,,570.0,6,1,6,49,9,1
1970,2,43,7,7,5,4,74,1,4,11,,4.0,1995.0,4,1945,3,1,2,80000.0,5,4,70.0,1,4.0,4,4,170,1,2,1.0,6474,3,80000.0,50000,,,3,1946,3,1,2,3,1994.0,1994.0,1.0,1,4,1,,15,4,1,1,1971.0,4.0,2.0,30000.0,1.0,1.0,3.0,1.0,2,3.0,3.0,4,1,2,2,2015/7/12 19:27,1,3,140,1,3.0,3.0,1.0,20.0,679.0,43,1,6,36,20,1
1973,1,24,5,9,5,2,46,1,5,1,,,,2,1950,1,1,2,30000.0,2,3,75.0,2,5.0,4,5,165,1,1,1.0,6475,2,100000.0,30000,,,1,1949,1,1,2,3,1997.0,1997.0,2.0,1,5,1,,10,5,1,1,1974.0,3.0,1.0,15000.0,1.0,3.0,,,2,1.0,1.0,5,1,2,2,2015/7/25 15:44,2,3,130,3,,,,,720.0,62,1,7,45,10,1
1945,2,49,4,3,5,2,82,1,2,3,,4.0,1961.0,2,-2,14,1,1,10000.0,2,2,180.0,2,5.0,4,4,158,2,1,1.0,6476,2,10000.0,5000,,,1,-2,1,1,2,3,1965.0,1965.0,0.0,1,5,1,,17,4,1,1,1947.0,3.0,1.0,5000.0,1.0,5.0,,,1,3.0,1.0,5,1,2,2,2015/7/28 8:56,2,5,128,5,,,,,518.0,40,1,6,49,8,1
1954,1,32,8,9,3,2,59,0,4,6,,4.0,1972.0,2,1926,1,1,1,60000.0,2,2,38.0,1,4.0,3,3,167,2,2,1.0,6477,2,40000.0,20000,,,3,1933,1,1,1,3,1980.0,1980.0,0.0,1,2,1,,12,4,0,1,1955.0,6.0,2.0,30000.0,1.0,5.0,,,5,2.0,6.0,2,2,2,2,2015/8/7 10:20,1,3,120,5,,,,,620.0,7,1,6,32,14,1
1933,2,64,3,3,4,3,100,3,4,3,,2.0,,3,-2,1,1,2,30000.0,2,2,80.0,1,4.0,4,4,163,1,1,1.0,6478,2,20000.0,1000,,,2,-2,1,1,2,3,1960.0,1960.0,0.0,1,5,1,,21,2,1,1,1942.0,3.0,1.0,0.0,1.0,4.0,,,2,1.0,1.0,2,1,2,2,2015/7/18 20:17,2,4,100,3,,,,,655.0,0,1,6,50,11,1
1974,2,50,2,1,1,1,83,1,3,3,,4.0,1987.0,1,1944,3,4,5,10000.0,5,3,220.0,2,4.0,3,3,160,1,1,1.0,6479,-8,45000.0,0,,,1,1949,3,1,2,3,1996.0,1996.0,2.0,1,5,1,,17,3,1,1,1974.0,4.0,1.0,8000.0,1.0,4.0,,,1,6.0,3.0,4,1,3,2,2015/7/27 10:01,2,4,132,4,,,,,330.0,-3,1,6,47,11,1
1957,2,61,5,5,6,4,97,1,4,1,,,,4,-2,1,1,2,-3.0,5,4,110.0,2,4.0,4,4,155,1,1,1.0,6480,-8,-2.0,5000,,,2,-2,1,1,2,3,1977.0,1977.0,0.0,1,2,1,,21,4,1,1,1957.0,1.0,1.0,-3.0,1.0,4.0,,,1,4.0,4.0,3,1,1,2,2015/7/20 11:07,1,4,115,4,,,,,730.0,23,1,6,49,10,1
1932,2,59,5,5,5,2,95,2,5,1,,,,4,-2,1,1,2,40000.0,1,3,65.0,2,5.0,4,5,160,1,5,1.0,6481,2,40000.0,40000,,1956.0,-8,-2,1,1,2,7,1950.0,,0.0,1,3,4,,19,4,1,1,,,,,,,,,1,5.0,5.0,3,1,2,2,2015/7/17 9:15,1,4,98,5,,,,,601.0,0,1,5,53,12,1
1995,2,8,4,6,3,4,24,0,4,4,,4.0,2006.0,2,1965,6,1,2,80000.0,3,4,104.0,1,4.0,5,5,165,1,1,1.0,6482,2,30000.0,0,,,3,1966,3,1,2,1,,,,1,4,1,,5,3,1,1,,,,,,,,,2,2.0,3.0,4,0,2,3,2015/8/6 8:57,2,5,110,1,4.0,9.0,2.0,5.0,550.0,45,1,7,36,17,1
1973,2,33,3,4,1,1,62,0,3,3,,2.0,,2,-2,3,1,2,8000.0,6,2,54.0,2,2.0,4,3,162,1,1,1.0,6483,-8,-2.0,0,,,1,-2,1,1,2,3,1995.0,1995.0,,1,4,1,,12,3,0,4,1968.0,3.0,1.0,8000.0,1.0,1.0,3.0,1.0,2,5.0,6.0,2,0,2,2,2015/8/1 15:31,1,-8,87,5,,,,,-18.0,6,1,-23,51,11,1
1956,2,72,3,4,2,1,112,0,5,4,,4.0,1971.0,3,-2,1,1,16,10000.0,3,3,66.0,2,4.0,5,5,157,1,1,1.0,6484,3,100000.0,2500,,,1,-2,1,1,2,3,1978.0,1978.0,0.0,1,5,1,,24,4,0,8,1954.0,6.0,1.0,2500.0,1.0,1.0,2.0,2.0,1,2.0,7.0,4,1,2,3,2015/8/3 19:36,2,4,120,1,4.0,2.0,2.0,10.0,370.0,24,1,6,45,16,1
1963,2,63,3,3,3,3,99,2,3,4,,4.0,1979.0,4,1930,1,1,2,300000.0,2,3,180.0,1,4.0,4,3,168,1,1,1.0,6485,2,-2.0,30000,,,2,1930,1,1,2,3,1986.0,1986.0,0.0,1,5,1,,21,4,1,1,1966.0,4.0,1.0,10000.0,1.0,1.0,6.0,1.0,1,5.0,5.0,2,0,2,2,2015/7/16 10:11,1,3,150,1,4.0,5.0,1.0,35.0,526.0,-34,1,6,47,17,1
1985,1,10,5,7,3,1,26,2,4,3,,2.0,,4,1951,4,1,2,100000.0,3,3,260.0,2,4.0,5,5,160,1,1,2.0,6486,2,200000.0,10000,,,1,1954,4,1,2,3,2004.0,2004.0,2.0,1,4,1,,5,5,-8,1,1982.0,4.0,1.0,90000.0,1.0,3.0,,,4,1.0,1.0,5,1,1,2,2015/7/31 9:50,2,3,94,3,,,,,900.0,19,1,7,40,16,1
1988,2,59,4,5,4,4,95,0,3,5,,4.0,2007.0,3,1960,4,1,1,120000.0,1,2,75.0,1,2.0,3,5,172,1,1,1.0,6487,2,100000.0,40000,,,2,1965,4,1,1,1,,,,1,2,1,,19,5,1,1,,,,,,,,,2,2.0,5.0,3,0,2,3,2015/7/14 16:35,1,2,120,5,,,,,640.0,33,1,6,44,11,1
1960,2,29,3,3,3,2,52,1,4,3,,2.0,,3,-2,1,1,2,100000.0,3,3,200.0,2,4.0,3,3,160,1,4,1.0,6488,2,15000.0,20000,,,1,1940,1,1,5,7,1980.0,,0.0,1,3,1,,11,3,0,3,,,,,,,,,2,1.0,1.0,4,1,1,2,2015/7/21 16:00,1,5,120,3,,,,,560.0,19,1,6,48,11,1
1938,2,67,6,6,5,3,107,1,4,1,,,,4,1917,1,1,2,36780.0,3,3,85.0,1,4.0,3,4,167,0,4,2.0,6489,2,36000.0,36000,,1960.0,2,1918,1,1,2,3,1959.0,1959.0,0.0,1,2,4,,22,-8,1,3,1943.0,1.0,1.0,780.0,1.0,6.0,,,1,5.0,7.0,2,3,1,1,2015/7/9 16:43,1,4,144,5,,,,,715.0,-1,1,6,50,13,1
1986,2,10,4,2,2,1,26,0,5,4,,2.0,2001.0,4,1963,3,1,2,50000.0,4,3,85.0,1,5.0,5,5,169,1,1,1.0,6490,3,750000.0,20000,,,2,1963,3,1,2,4,2007.0,2014.0,2.0,1,4,1,,5,2,1,1,1995.0,4.0,1.0,0.0,1.0,6.0,,,1,6.0,7.0,2,2,1,2,2015/7/31 9:03,2,5,150,2,,,,,670.0,55,1,7,48,10,1
1968,2,64,5,5,5,4,100,2,3,3,,2.0,,4,-2,1,1,2,9000.0,2,2,200.0,2,4.0,2,2,160,1,1,1.0,6491,-8,30000.0,36000,,,2,-2,1,1,2,3,1988.0,1988.0,0.0,1,5,1,,21,2,1,1,1962.0,3.0,1.0,9000.0,1.0,1.0,5.0,1.0,2,5.0,3.0,2,0,2,2,2015/7/18 18:55,2,3,120,4,,,,,680.0,-11,1,6,48,10,1
1986,2,81,3,3,3,3,121,0,2,3,,4.0,-2.0,4,1965,3,1,2,20000.0,6,2,80.0,1,3.0,2,1,170,1,1,1.0,6492,2,20000.0,15000,,,1,1967,1,1,2,3,2010.0,2010.0,0.0,1,4,1,,28,2,1,1,1991.0,4.0,1.0,0.0,1.0,3.0,,,2,3.0,3.0,2,2,2,3,2015/7/30 14:26,2,5,160,2,,,,,655.0,22,1,6,44,12,1
1964,2,57,1,1,1,5,93,0,5,4,,4.0,-2.0,1,-2,-8,1,3,250000.0,5,2,101.0,2,4.0,5,5,163,3,2,1.0,6493,3,-2.0,0,,,1,-2,-8,1,3,3,1986.0,1986.0,0.0,1,5,1,,19,4,1,1,1962.0,3.0,2.0,150000.0,1.0,1.0,3.0,1.0,2,6.0,6.0,2,1,2,2,2015/7/14 15:23,1,3,130,5,,,,,720.0,40,1,6,48,15,1
1965,2,81,5,6,6,2,121,1,4,3,,2.0,,4,-2,1,1,2,25000.0,3,2,90.0,1,4.0,4,4,170,1,1,1.0,6494,3,6.0,20000,,,1,-2,1,1,2,3,1993.0,1993.0,1.0,1,5,1,,28,2,1,1,1975.0,3.0,1.0,5000.0,1.0,4.0,,,2,6.0,5.0,3,1,3,3,2015/7/30 15:21,2,3,130,2,,,,,600.0,65,1,6,48,9,1
1976,2,22,5,6,3,3,44,1,4,3,,4.0,1988.0,3,-2,4,1,2,33000.0,4,2,70.0,1,3.0,5,5,172,1,1,1.0,6495,2,80000.0,30000,,,3,-2,1,1,2,3,2005.0,2005.0,2.0,1,4,1,,9,3,1,1,1980.0,3.0,1.0,3000.0,1.0,3.0,,,3,2.0,2.0,3,1,1,2,2015/7/6 13:18,2,5,130,1,3.0,3.0,1.0,15.0,620.0,6,1,6,50,14,2
1952,2,13,3,3,2,2,29,2,3,6,,4.0,1968.0,4,1929,6,4,1,20000.0,2,3,220.0,1,3.0,4,3,167,1,1,1.0,6496,2,20000.0,10000,,,3,1932,1,1,2,3,1978.0,1978.0,0.0,1,3,1,,6,3,1,1,1952.0,3.0,1.0,8000.0,1.0,3.0,,,2,4.0,3.0,3,1,2,2,2015/8/6 11:11,2,3,130,3,,,,,718.0,39,1,7,44,15,1
1933,2,56,3,4,4,3,90,1,3,1,,,,4,-2,-8,1,-8,4800.0,1,1,150.0,2,3.0,2,2,155,1,1,1.0,6497,2,-2.0,4800,,,1,-2,-8,1,-8,7,1951.0,,0.0,1,2,1,,19,4,1,1,,,,,,,,,1,6.0,6.0,2,1,3,3,2015/7/16 18:58,2,-8,134,5,,,,,740.0,16,1,6,56,9,1
1963,2,61,5,7,4,4,97,0,4,6,,4.0,1981.0,4,-2,1,1,2,9500.0,2,3,180.0,2,5.0,5,4,163,1,1,1.0,6498,3,-2.0,4000,,,1,-2,1,1,2,3,1985.0,1985.0,0.0,1,4,1,,21,4,1,1,1963.0,4.0,1.0,6500.0,1.0,3.0,,,1,1.0,1.0,5,2,2,2,2015/7/15 13:50,2,5,110,3,,,,,703.0,0,1,7,39,15,1
1973,2,51,5,6,3,2,84,0,5,3,,4.0,1986.0,3,-2,1,1,2,20000.0,4,3,150.0,2,3.0,4,4,162,1,1,1.0,6499,3,50000.0,10000,,,2,-2,1,1,2,3,1994.0,1994.0,0.0,1,4,1,,18,3,1,1,1972.0,3.0,1.0,10000.0,1.0,3.0,,,1,2.0,2.0,3,1,2,2,2015/7/28 13:11,2,3,110,1,4.0,2.0,1.0,5.0,680.0,38,1,7,49,14,1
1940,2,72,5,5,5,2,112,1,4,3,,2.0,,3,-2,1,1,2,30000.0,3,4,70.0,1,4.0,4,5,164,1,4,3.0,6500,2,36000.0,30000,,,2,-2,1,1,15,3,-2.0,-2.0,0.0,1,4,1,,24,4,1,1,1944.0,3.0,4.0,0.0,1.0,5.0,,,1,6.0,6.0,2,2,2,2,2015/8/4 11:18,2,4,130,5,,,,,538.0,17,1,6,54,12,1
1954,2,9,8,8,8,4,25,2,4,3,,3.0,,4,-2,1,1,2,30000.0,5,2,100.0,1,4.0,3,3,178,1,1,1.0,6501,2,-2.0,5000,,,1,-2,1,1,2,3,1973.0,1973.0,0.0,1,5,1,,5,4,1,1,1950.0,1.0,1.0,0.0,1.0,4.0,,,1,1.0,1.0,4,1,1,3,2015/8/7 11:10,2,4,120,3,,,,,689.0,-24,1,7,59,10,1
1993,2,17,8,7,7,6,33,0,4,12,,1.0,2012.0,4,1970,6,1,1,40000.0,3,3,130.0,1,5.0,5,4,175,1,2,1.0,6502,-8,100000.0,0,,,4,1972,4,1,1,1,,,,1,2,1,,6,4,1,1,,,,,,,,,6,2.0,5.0,2,0,2,2,2015/8/3 16:16,1,3,125,6,,,,,640.0,39,1,7,32,18,1
1937,2,1,-8,-8,-8,-8,2,1,1,3,,4.0,-2.0,2,-3,-8,1,-8,40000.0,1,2,38.0,2,2.0,1,1,150,1,2,1.0,6503,3,-2.0,40000,,,1,-3,1,1,-8,7,-3.0,,0.0,1,2,1,,1,1,-8,1,,,,,,,,,1,,,1,1,-8,3,2015/9/3 13:34,1,2,105,5,,,,,-18.0,31,1,7,52,12,1
1982,1,32,3,4,4,3,61,0,4,8,,4.0,-2.0,2,1960,1,1,2,-2.0,2,3,130.0,1,4.0,4,5,172,1,4,1.0,6504,3,4000.0,24000,,,2,1960,1,1,2,3,2007.0,2007.0,1.0,1,2,1,,12,2,1,1,1987.0,7.0,1.0,-3.0,1.0,1.0,2.0,1.0,1,4.0,4.0,2,1,1,2,2015/8/4 17:24,1,4,130,1,3.0,3.0,1.0,10.0,550.0,5,1,7,50,11,1
1943,2,7,1,1,1,1,20,0,4,7,,4.0,1964.0,4,-2,1,1,2,250000.0,4,2,54.0,1,2.0,2,1,176,1,4,3.0,6505,2,50000.0,28000,,,2,-2,1,1,2,3,1979.0,1979.0,0.0,1,1,1,,4,4,1,1,1952.0,10.0,5.0,30000.0,1.0,5.0,,,1,,,1,1,2,3,2015/9/27 15:33,1,3,150,5,,,,,400.0,48,1,6,54,10,1
1943,2,66,4,2,3,5,105,4,4,4,,4.0,1963.0,4,1916,3,1,1,7000.0,2,2,105.0,1,4.0,5,4,170,1,1,1.0,6506,2,8000.0,7000,,1970.0,3,1915,1,1,2,3,1963.0,1963.0,0.0,1,4,4,,22,4,1,1,1948.0,3.0,1.0,0.0,1.0,3.0,,,1,6.0,5.0,2,0,1,2,2015/7/7 11:35,2,4,124,2,,,,,695.0,43,1,6,48,19,2
1989,1,1,5,6,5,5,4,0,5,12,,4.0,2012.0,3,1965,6,1,6,20000.0,3,3,67.8,2,4.0,5,5,173,1,2,1.0,6507,3,10000.0,48000,,,3,1967,12,4,1,1,,,,1,2,1,未办理房产证,1,3,1,1,,,,,,,,,1,5.0,7.0,2,0,2,3,2015/8/29 13:08,1,3,130,1,2.0,3.0,1.0,2.0,690.0,23,1,5,44,19,0
1957,1,57,5,5,5,4,93,1,4,4,,4.0,1970.0,2,1934,1,1,2,100000.0,3,3,70.0,2,5.0,3,3,160,1,1,3.0,6508,2,80000.0,0,,,1,1934,1,1,2,3,1980.0,1980.0,0.0,1,4,1,,19,4,1,1,1954.0,3.0,1.0,80000.0,1.0,1.0,1.0,1.0,1,3.0,2.0,3,0,2,2,2015/7/17 14:32,1,5,120,4,,,,,680.0,35,1,6,37,17,1
1951,2,48,1,10,5,-8,81,0,2,3,,2.0,,5,-2,-8,1,2,2000.0,2,5,60.0,2,5.0,2,1,155,1,1,1.0,6509,4,15000.0,1000,,,1,-2,-8,1,2,3,1971.0,1971.0,0.0,1,5,1,,17,1,1,1,1950.0,4.0,1.0,1000.0,4.0,2.0,,,1,,,1,1,3,3,2015/7/26 16:12,2,2,170,4,,,,,272.0,13,1,-3,57,10,1
1974,1,22,4,6,3,2,44,0,3,4,,4.0,1990.0,4,-2,-8,1,2,50660.0,5,4,270.0,1,4.0,3,3,170,1,2,1.0,6510,2,200000.0,50000,,,1,1931,1,1,2,3,1998.0,1998.0,2.0,1,4,1,,9,3,1,1,1973.0,4.0,2.0,0.0,1.0,4.0,,,1,3.0,2.0,4,2,1,3,2015/7/7 14:11,1,4,150,1,4.0,1.0,1.0,4.0,620.0,42,1,6,51,13,2
1990,2,66,7,8,4,4,106,0,4,12,,4.0,2013.0,4,1965,-8,4,-8,50000.0,3,3,92.3,2,4.0,4,4,174,1,2,2.0,6511,2,100000.0,20000,,,4,1971,-8,1,15,1,,,,1,4,1,,22,4,1,1,,,,,,,,,1,2.0,1.0,3,0,2,2,2015/7/12 11:04,1,4,180,6,,,,,820.0,20,1,7,39,16,1
1954,1,1,5,5,5,4,2,0,5,7,,4.0,1992.0,3,-2,-8,1,1,87600.0,3,2,132.0,2,4.0,4,5,158,1,2,1.0,6512,-8,50000.0,39600,,,2,-2,1,1,15,3,1981.0,1981.0,0.0,1,3,1,,1,5,1,1,1953.0,6.0,2.0,48000.0,1.0,5.0,,,4,,,1,1,2,2,2015/9/6 15:08,1,3,104,5,,,,,-18.0,-33,1,6,35,26,1
1996,2,7,5,6,1,4,15,0,4,4,,4.0,2012.0,4,1979,3,1,1,-2.0,5,3,15.0,2,5.0,4,4,153,2,4,3.0,6513,2,30000.0,-2,,,1,1979,3,1,-8,2,-1.0,,,1,4,1,,4,3,0,1,1995.0,4.0,1.0,-3.0,1.0,1.0,3.0,1.0,4,,,1,0,1,2,2015/10/6 16:16,1,4,110,5,,,,,580.0,29,1,8,46,15,1
1961,2,32,5,6,4,1,58,1,5,6,,4.0,1978.0,1,1928,-8,1,1,50000.0,2,2,24.0,2,5.0,4,5,153,0,5,1.0,6514,3,60000.0,0,,,2,1938,-8,1,1,3,1986.0,1986.0,0.0,1,4,2,,12,4,1,1,1959.0,6.0,5.0,30000.0,1.0,1.0,3.0,1.0,-8,5.0,7.0,3,0,2,3,2015/8/31 15:35,1,3,106,5,,,,,700.0,5,1,4,40,17,1
1955,2,2,6,6,5,4,9,1,4,3,,2.0,,4,-2,-8,1,2,10000.0,4,4,400.0,1,4.0,4,4,165,1,1,1.0,6515,2,7000.0,-2,,,2,-2,-8,1,2,3,-2.0,-2.0,0.0,8,5,1,,2,3,1,1,1952.0,1.0,1.0,-2.0,1.0,3.0,,,1,2.0,2.0,4,1,2,2,2015/7/24 14:04,2,4,120,3,,,,,575.0,4,1,6,53,9,1
1978,2,65,3,5,3,1,103,0,3,4,,4.0,2006.0,1,1955,3,1,2,30000.0,3,3,54.0,2,4.0,3,3,154,1,1,1.0,6516,3,30000.0,20000,,,2,1957,3,1,2,3,2003.0,2003.0,1.0,1,4,1,,22,3,1,1,1978.0,4.0,1.0,20000.0,1.0,1.0,5.0,1.0,1,1.0,1.0,3,1,1,3,2015/7/4 19:01,1,3,98,5,,,,,330.0,16,1,6,42,12,1
1973,2,74,6,7,3,2,114,1,4,4,,4.0,-2.0,4,-2,3,1,2,60000.0,4,3,150.0,1,4.0,4,4,175,2,1,1.0,6517,2,-2.0,30000,,,2,-2,1,1,2,3,-2.0,-2.0,1.0,1,4,1,,26,2,1,1,1975.0,4.0,1.0,30000.0,1.0,1.0,3.0,1.0,2,6.0,3.0,4,1,2,2,2015/8/12 10:42,1,4,120,1,2.0,3.0,1.0,-3.0,576.0,43,1,0,49,11,2
1990,2,34,5,7,4,5,63,0,4,12,,4.0,2013.0,1,1960,3,1,2,180000.0,2,3,20.0,1,4.0,5,4,170,0,1,3.0,6518,3,200000.0,100000,,2013.0,3,1962,3,1,2,2,-1.0,,,1,2,4,,12,4,1,1,1990.0,12.0,2.0,80000.0,1.0,1.0,3.0,1.0,3,2.0,7.0,3,0,1,2,2015/8/15 10:43,1,2,130,1,3.0,3.0,1.0,1.0,502.0,43,1,6,34,17,1
1949,2,78,5,5,4,3,118,1,4,4,,4.0,1968.0,4,-2,3,1,2,50000.0,2,3,60.0,1,4.0,4,4,170,1,5,2.0,6519,2,50000.0,30000,,,2,-2,1,1,2,3,1976.0,1976.0,0.0,1,4,1,,27,4,1,1,1949.0,4.0,5.0,20000.0,1.0,5.0,,,2,3.0,3.0,3,1,1,2,2015/8/1 18:27,1,4,170,5,,,,,560.0,7,1,6,42,13,2
1967,1,72,5,5,5,5,112,0,5,7,,4.0,1982.0,4,1940,3,1,1,80000.0,3,3,100.0,2,4.0,3,5,159,1,4,1.0,6520,2,60000.0,30000,,,1,1940,1,1,12,3,1991.0,1991.0,0.0,1,3,1,,24,4,1,6,1969.0,7.0,5.0,30000.0,1.0,1.0,1.0,1.0,4,3.0,3.0,3,1,2,2,2015/8/6 15:53,1,3,108,1,1.0,1.0,1.0,26.0,670.0,55,1,6,42,19,2
1989,2,82,2,5,3,-8,124,0,5,3,,2.0,,4,-2,-8,-8,-8,20000.0,1,1,200.0,1,1.0,5,5,185,0,1,2.0,6521,2,50000.0,20000,,,1,-2,-8,-8,-8,1,,,,1,4,1,,29,4,1,1,,,,,,,,,2,,,1,0,1,2,2015/7/20 15:51,1,1,132,1,3.0,3.0,1.0,10.0,720.0,0,1,8,49,15,1
1975,2,8,5,5,3,3,23,1,5,9,,4.0,-2.0,2,-2,-8,1,2,-3.0,4,3,64.0,2,4.0,4,4,162,1,2,1.0,6522,2,6000.0,-3,,-2.0,1,-2,3,1,2,3,2002.0,2002.0,1.0,1,3,4,,5,2,1,1,1975.0,9.0,2.0,-3.0,4.0,1.0,3.0,1.0,1,2.0,2.0,3,0,2,2,2015/7/30 10:44,1,3,98,1,3.0,3.0,1.0,18.0,590.0,41,1,6,31,13,1
1950,2,11,1,3,1,2,27,1,3,3,,4.0,1964.0,4,1926,1,1,16,12000.0,1,3,40.0,1,4.0,5,5,170,1,2,3.0,6523,2,30000.0,12000,,,2,1923,1,1,2,6,1972.0,,0.0,1,3,1,,5,4,0,1,,,,,,,,,2,,,1,1,1,2,2015/7/28 9:44,1,4,145,5,,,,,460.0,-63,1,6,48,13,1
